,id,etyma_id,reflex_id,created_at,updated_at
27838,27839,3078,90753,2015-04-16 08:14:20,2015-04-16 08:14:20
27839,27840,3078,90754,2015-04-16 08:14:20,2015-04-16 08:14:20
27840,27841,3078,90755,2015-04-16 08:14:20,2015-04-16 08:14:20
27841,27842,3078,90756,2015-04-16 08:14:20,2015-04-16 08:14:20
27842,27843,3078,90757,2015-04-16 08:14:20,2015-04-16 08:14:20
27843,27844,3078,90758,2015-04-16 08:14:20,2015-04-16 08:14:20
27844,27845,3078,90759,2015-04-16 08:14:20,2015-04-16 08:14:20
27845,27846,3078,90760,2015-04-16 08:14:20,2015-04-16 08:14:20
27846,27847,3078,90761,2015-04-16 08:14:20,2015-04-16 08:14:20
27847,27848,3078,90762,2015-04-16 08:14:20,2015-04-16 08:14:20
27848,27849,3078,90763,2015-04-16 08:14:20,2015-04-16 08:14:20
27849,27850,3078,90764,2015-04-16 08:14:20,2015-04-16 08:14:20
27850,27851,3078,90765,2015-04-16 08:14:20,2015-04-16 08:14:20
27851,27852,3078,90766,2015-04-16 08:14:20,2015-04-16 08:14:20
27852,27853,3079,90767,2015-04-16 08:14:21,2015-04-16 08:14:21
27853,27854,3081,90768,2015-04-16 08:14:21,2015-04-16 08:14:21
27854,27855,3081,90769,2015-04-16 08:14:21,2015-04-16 08:14:21
27855,27856,3081,90770,2015-04-16 08:14:21,2015-04-16 08:14:21
27856,27857,3081,90771,2015-04-16 08:14:21,2015-04-16 08:14:21
27857,27858,3081,69329,2015-04-16 08:14:21,2015-04-16 08:14:21
27858,27859,3081,90772,2015-04-16 08:14:21,2015-04-16 08:14:21
27859,27860,3081,90773,2015-04-16 08:14:21,2015-04-16 08:14:21
27860,27861,3081,90774,2015-04-16 08:14:21,2015-04-16 08:14:21
27861,27862,3081,90775,2015-04-16 08:14:21,2015-04-16 08:14:21
27862,27863,3081,70389,2015-04-16 08:14:21,2015-04-16 08:14:21
27863,27864,3081,90776,2015-04-16 08:14:21,2015-04-16 08:14:21
27864,27865,3081,90777,2015-04-16 08:14:21,2015-04-16 08:14:21
27865,27866,3081,83963,2015-04-16 08:14:21,2015-04-16 08:14:21
27866,27867,3081,69357,2015-04-16 08:14:21,2015-04-16 08:14:21
27867,27868,3081,69359,2015-04-16 08:14:21,2015-04-16 08:14:21
27868,27869,3081,69360,2015-04-16 08:14:21,2015-04-16 08:14:21
27869,27870,3081,90778,2015-04-16 08:14:21,2015-04-16 08:14:21
27870,27871,3081,90779,2015-04-16 08:14:21,2015-04-16 08:14:21
27871,27872,3081,90780,2015-04-16 08:14:21,2015-04-16 08:14:21
27872,27873,3081,90781,2015-04-16 08:14:21,2015-04-16 08:14:21
27873,27874,3081,90782,2015-04-16 08:14:21,2015-04-16 08:14:21
27874,27875,3081,90783,2015-04-16 08:14:21,2015-04-16 08:14:21
27875,27876,3081,90784,2015-04-16 08:14:21,2015-04-16 08:14:21
27876,27877,3081,90785,2015-04-16 08:14:21,2015-04-16 08:14:21
27877,27878,3081,90786,2015-04-16 08:14:21,2015-04-16 08:14:21
27878,27879,3081,90787,2015-04-16 08:14:21,2015-04-16 08:14:21
27879,27880,3081,90788,2015-04-16 08:14:22,2015-04-16 08:14:22
27880,27881,3081,90789,2015-04-16 08:14:22,2015-04-16 08:14:22
27881,27882,3081,90790,2015-04-16 08:14:22,2015-04-16 08:14:22
27882,27883,3081,90791,2015-04-16 08:14:22,2015-04-16 08:14:22
27883,27884,3081,90792,2015-04-16 08:14:22,2015-04-16 08:14:22
27884,27885,3081,90793,2015-04-16 08:14:22,2015-04-16 08:14:22
27885,27886,3081,90794,2015-04-16 08:14:22,2015-04-16 08:14:22
27886,27887,3081,90795,2015-04-16 08:14:22,2015-04-16 08:14:22
27887,27888,3081,90796,2015-04-16 08:14:22,2015-04-16 08:14:22
27888,27889,3081,90797,2015-04-16 08:14:22,2015-04-16 08:14:22
27889,27890,3081,90798,2015-04-16 08:14:22,2015-04-16 08:14:22
27890,27891,3081,90799,2015-04-16 08:14:22,2015-04-16 08:14:22
27891,27892,3081,90800,2015-04-16 08:14:22,2015-04-16 08:14:22
27892,27893,3081,90801,2015-04-16 08:14:22,2015-04-16 08:14:22
27893,27894,3081,90802,2015-04-16 08:14:22,2015-04-16 08:14:22
27894,27895,3081,90803,2015-04-16 08:14:22,2015-04-16 08:14:22
27895,27896,3081,90804,2015-04-16 08:14:22,2015-04-16 08:14:22
27896,27897,3081,90805,2015-04-16 08:14:22,2015-04-16 08:14:22
27897,27898,3081,90806,2015-04-16 08:14:22,2015-04-16 08:14:22
27898,27899,3081,90807,2015-04-16 08:14:22,2015-04-16 08:14:22
27899,27900,3081,90808,2015-04-16 08:14:22,2015-04-16 08:14:22
27900,27901,3081,70562,2015-04-16 08:14:22,2015-04-16 08:14:22
27901,27902,3081,90809,2015-04-16 08:14:22,2015-04-16 08:14:22
27902,27903,3081,90810,2015-04-16 08:14:22,2015-04-16 08:14:22
27903,27904,3081,90811,2015-04-16 08:14:22,2015-04-16 08:14:22
27904,27905,3081,90812,2015-04-16 08:14:22,2015-04-16 08:14:22
27905,27906,3081,90813,2015-04-16 08:14:22,2015-04-16 08:14:22
27906,27907,3084,90814,2015-04-16 08:14:22,2015-04-16 08:14:22
27907,27908,3084,90815,2015-04-16 08:14:22,2015-04-16 08:14:22
27908,27909,3084,90816,2015-04-16 08:14:22,2015-04-16 08:14:22
27909,27910,3084,90817,2015-04-16 08:14:22,2015-04-16 08:14:22
27910,27911,3084,90818,2015-04-16 08:14:22,2015-04-16 08:14:22
27911,27912,3084,90819,2015-04-16 08:14:22,2015-04-16 08:14:22
27912,27913,3084,90820,2015-04-16 08:14:22,2015-04-16 08:14:22
27913,27914,3084,90821,2015-04-16 08:14:22,2015-04-16 08:14:22
27914,27915,3084,90822,2015-04-16 08:14:22,2015-04-16 08:14:22
27915,27916,3084,90823,2015-04-16 08:14:22,2015-04-16 08:14:22
27916,27917,3084,90824,2015-04-16 08:14:23,2015-04-16 08:14:23
27917,27918,3084,90825,2015-04-16 08:14:23,2015-04-16 08:14:23
27918,27919,3084,90826,2015-04-16 08:14:23,2015-04-16 08:14:23
27919,27920,3084,90827,2015-04-16 08:14:23,2015-04-16 08:14:23
27920,27921,3085,90828,2015-04-16 08:14:23,2015-04-16 08:14:23
27921,27922,3085,90829,2015-04-16 08:14:23,2015-04-16 08:14:23
27922,27923,3085,90830,2015-04-16 08:14:23,2015-04-16 08:14:23
27923,27924,3085,90831,2015-04-16 08:14:23,2015-04-16 08:14:23
27924,27925,3085,90832,2015-04-16 08:14:23,2015-04-16 08:14:23
27925,27926,3085,90833,2015-04-16 08:14:23,2015-04-16 08:14:23
27926,27927,3085,90834,2015-04-16 08:14:23,2015-04-16 08:14:23
27927,27928,3085,90835,2015-04-16 08:14:23,2015-04-16 08:14:23
27928,27929,3085,90836,2015-04-16 08:14:23,2015-04-16 08:14:23
27929,27930,3085,90837,2015-04-16 08:14:23,2015-04-16 08:14:23
27930,27931,3085,90838,2015-04-16 08:14:23,2015-04-16 08:14:23
27931,27932,3085,90839,2015-04-16 08:14:23,2015-04-16 08:14:23
27932,27933,3085,90840,2015-04-16 08:14:23,2015-04-16 08:14:23
27933,27934,3085,90841,2015-04-16 08:14:23,2015-04-16 08:14:23
27934,27935,3085,90842,2015-04-16 08:14:23,2015-04-16 08:14:23
27935,27936,3085,90843,2015-04-16 08:14:23,2015-04-16 08:14:23
27936,27937,3085,90844,2015-04-16 08:14:23,2015-04-16 08:14:23
27937,27938,3085,90845,2015-04-16 08:14:23,2015-04-16 08:14:23
27938,27939,3085,90846,2015-04-16 08:14:23,2015-04-16 08:14:23
27939,27940,3085,90847,2015-04-16 08:14:23,2015-04-16 08:14:23
27940,27941,3085,90848,2015-04-16 08:14:23,2015-04-16 08:14:23
27941,27942,3085,90849,2015-04-16 08:14:23,2015-04-16 08:14:23
27942,27943,3085,90850,2015-04-16 08:14:23,2015-04-16 08:14:23
27943,27944,3085,90851,2015-04-16 08:14:23,2015-04-16 08:14:23
27944,27945,3085,90852,2015-04-16 08:14:23,2015-04-16 08:14:23
27945,27946,3085,90853,2015-04-16 08:14:23,2015-04-16 08:14:23
27946,27947,3085,90854,2015-04-16 08:14:23,2015-04-16 08:14:23
27947,27948,3085,90855,2015-04-16 08:14:23,2015-04-16 08:14:23
27948,27949,3085,90856,2015-04-16 08:14:23,2015-04-16 08:14:23
27949,27950,3085,90857,2015-04-16 08:14:23,2015-04-16 08:14:23
27950,27951,3085,90858,2015-04-16 08:14:23,2015-04-16 08:14:23
27951,27952,3085,90859,2015-04-16 08:14:23,2015-04-16 08:14:23
27952,27953,3085,90860,2015-04-16 08:14:24,2015-04-16 08:14:24
27953,27954,3085,90861,2015-04-16 08:14:24,2015-04-16 08:14:24
27954,27955,3085,90862,2015-04-16 08:14:24,2015-04-16 08:14:24
27955,27956,3085,90863,2015-04-16 08:14:24,2015-04-16 08:14:24
27956,27957,3085,90864,2015-04-16 08:14:24,2015-04-16 08:14:24
27957,27958,3085,90865,2015-04-16 08:14:24,2015-04-16 08:14:24
27958,27959,3085,90866,2015-04-16 08:14:24,2015-04-16 08:14:24
27959,27960,3085,90867,2015-04-16 08:14:24,2015-04-16 08:14:24
27960,27961,3085,90868,2015-04-16 08:14:24,2015-04-16 08:14:24
27961,27962,3085,90869,2015-04-16 08:14:24,2015-04-16 08:14:24
27962,27963,3085,90870,2015-04-16 08:14:24,2015-04-16 08:14:24
27963,27964,3085,90871,2015-04-16 08:14:24,2015-04-16 08:14:24
27964,27965,3085,90872,2015-04-16 08:14:24,2015-04-16 08:14:24
27965,27966,3085,90873,2015-04-16 08:14:24,2015-04-16 08:14:24
27966,27967,3085,90874,2015-04-16 08:14:24,2015-04-16 08:14:24
27967,27968,3085,90875,2015-04-16 08:14:24,2015-04-16 08:14:24
27968,27969,3086,90876,2015-04-16 08:14:24,2015-04-16 08:14:24
27969,27970,3086,90877,2015-04-16 08:14:24,2015-04-16 08:14:24
27970,27971,3086,90878,2015-04-16 08:14:24,2015-04-16 08:14:24
27971,27972,3086,90879,2015-04-16 08:14:24,2015-04-16 08:14:24
27972,27973,3086,90880,2015-04-16 08:14:24,2015-04-16 08:14:24
27973,27974,3086,90881,2015-04-16 08:14:24,2015-04-16 08:14:24
27974,27975,3086,90882,2015-04-16 08:14:24,2015-04-16 08:14:24
27975,27976,3086,90883,2015-04-16 08:14:24,2015-04-16 08:14:24
27976,27977,3086,90884,2015-04-16 08:14:24,2015-04-16 08:14:24
27977,27978,3086,90885,2015-04-16 08:14:24,2015-04-16 08:14:24
27978,27979,3086,90886,2015-04-16 08:14:24,2015-04-16 08:14:24
27979,27980,3086,90887,2015-04-16 08:14:24,2015-04-16 08:14:24
27980,27981,3086,90888,2015-04-16 08:14:24,2015-04-16 08:14:24
27981,27982,3086,90889,2015-04-16 08:14:24,2015-04-16 08:14:24
27982,27983,3086,90890,2015-04-16 08:14:24,2015-04-16 08:14:24
27983,27984,3086,90891,2015-04-16 08:14:24,2015-04-16 08:14:24
27984,27985,3086,90892,2015-04-16 08:14:24,2015-04-16 08:14:24
27985,27986,3086,90893,2015-04-16 08:14:24,2015-04-16 08:14:24
27986,27987,3086,90894,2015-04-16 08:14:24,2015-04-16 08:14:24
27987,27988,3086,90895,2015-04-16 08:14:25,2015-04-16 08:14:25
27988,27989,3086,90896,2015-04-16 08:14:25,2015-04-16 08:14:25
27989,27990,3086,90897,2015-04-16 08:14:25,2015-04-16 08:14:25
27990,27991,3086,90898,2015-04-16 08:14:25,2015-04-16 08:14:25
27991,27992,3086,90899,2015-04-16 08:14:25,2015-04-16 08:14:25
27992,27993,3086,90900,2015-04-16 08:14:25,2015-04-16 08:14:25
27993,27994,3086,90901,2015-04-16 08:14:25,2015-04-16 08:14:25
27994,27995,3086,90902,2015-04-16 08:14:25,2015-04-16 08:14:25
27995,27996,3086,90903,2015-04-16 08:14:25,2015-04-16 08:14:25
27996,27997,3086,90904,2015-04-16 08:14:25,2015-04-16 08:14:25
27997,27998,3086,90905,2015-04-16 08:14:25,2015-04-16 08:14:25
27998,27999,3086,90906,2015-04-16 08:14:25,2015-04-16 08:14:25
27999,28000,3086,90907,2015-04-16 08:14:25,2015-04-16 08:14:25
28000,28001,3086,90908,2015-04-16 08:14:25,2015-04-16 08:14:25
28001,28002,3086,90909,2015-04-16 08:14:25,2015-04-16 08:14:25
28002,28003,3086,90910,2015-04-16 08:14:25,2015-04-16 08:14:25
28003,28004,3086,90911,2015-04-16 08:14:25,2015-04-16 08:14:25
28004,28005,3086,90912,2015-04-16 08:14:25,2015-04-16 08:14:25
28005,28006,3086,90913,2015-04-16 08:14:25,2015-04-16 08:14:25
28006,28007,3086,90914,2015-04-16 08:14:25,2015-04-16 08:14:25
28007,28008,3086,90915,2015-04-16 08:14:25,2015-04-16 08:14:25
28008,28009,3086,90916,2015-04-16 08:14:25,2015-04-16 08:14:25
28009,28010,3086,90917,2015-04-16 08:14:25,2015-04-16 08:14:25
28010,28011,3086,90918,2015-04-16 08:14:25,2015-04-16 08:14:25
28011,28012,3086,90919,2015-04-16 08:14:25,2015-04-16 08:14:25
28012,28013,3086,90920,2015-04-16 08:14:25,2015-04-16 08:14:25
28013,28014,3086,90921,2015-04-16 08:14:25,2015-04-16 08:14:25
28014,28015,3086,90922,2015-04-16 08:14:25,2015-04-16 08:14:25
28015,28016,3086,90923,2015-04-16 08:14:25,2015-04-16 08:14:25
28016,28017,3086,90924,2015-04-16 08:14:25,2015-04-16 08:14:25
28017,28018,3086,90925,2015-04-16 08:14:25,2015-04-16 08:14:25
28018,28019,3086,90926,2015-04-16 08:14:25,2015-04-16 08:14:25
28019,28020,3086,90927,2015-04-16 08:14:25,2015-04-16 08:14:25
28020,28021,3086,90928,2015-04-16 08:14:25,2015-04-16 08:14:25
28021,28022,3086,90929,2015-04-16 08:14:26,2015-04-16 08:14:26
28022,28023,3086,90930,2015-04-16 08:14:26,2015-04-16 08:14:26
28023,28024,3086,90931,2015-04-16 08:14:26,2015-04-16 08:14:26
28024,28025,3086,90932,2015-04-16 08:14:26,2015-04-16 08:14:26
28025,28026,3086,90933,2015-04-16 08:14:26,2015-04-16 08:14:26
28026,28027,3086,90934,2015-04-16 08:14:26,2015-04-16 08:14:26
28027,28028,3086,90935,2015-04-16 08:14:26,2015-04-16 08:14:26
28028,28029,3087,90936,2015-04-16 08:14:26,2015-04-16 08:14:26
28029,28030,3087,90937,2015-04-16 08:14:26,2015-04-16 08:14:26
28030,28031,3087,90938,2015-04-16 08:14:26,2015-04-16 08:14:26
28031,28032,3087,90939,2015-04-16 08:14:26,2015-04-16 08:14:26
28032,28033,3087,90940,2015-04-16 08:14:26,2015-04-16 08:14:26
28033,28034,3087,90941,2015-04-16 08:14:26,2015-04-16 08:14:26
28034,28035,3087,90942,2015-04-16 08:14:26,2015-04-16 08:14:26
28035,28036,3087,90943,2015-04-16 08:14:26,2015-04-16 08:14:26
28036,28037,3087,90944,2015-04-16 08:14:26,2015-04-16 08:14:26
28037,28038,3087,90945,2015-04-16 08:14:26,2015-04-16 08:14:26
28038,28039,3087,90946,2015-04-16 08:14:26,2015-04-16 08:14:26
28039,28040,3087,90947,2015-04-16 08:14:26,2015-04-16 08:14:26
28040,28041,3087,90948,2015-04-16 08:14:26,2015-04-16 08:14:26
28041,28042,3087,90949,2015-04-16 08:14:26,2015-04-16 08:14:26
28042,28043,3087,90950,2015-04-16 08:14:26,2015-04-16 08:14:26
28043,28044,3087,90951,2015-04-16 08:14:26,2015-04-16 08:14:26
28044,28045,3087,90952,2015-04-16 08:14:26,2015-04-16 08:14:26
28045,28046,3087,90953,2015-04-16 08:14:26,2015-04-16 08:14:26
28046,28047,3087,90954,2015-04-16 08:14:26,2015-04-16 08:14:26
28047,28048,3087,90955,2015-04-16 08:14:26,2015-04-16 08:14:26
28048,28049,3087,90956,2015-04-16 08:14:26,2015-04-16 08:14:26
28049,28050,3087,90957,2015-04-16 08:14:26,2015-04-16 08:14:26
28050,28051,3087,90958,2015-04-16 08:14:26,2015-04-16 08:14:26
28051,28052,3087,90959,2015-04-16 08:14:26,2015-04-16 08:14:26
28052,28053,3087,90960,2015-04-16 08:14:26,2015-04-16 08:14:26
28053,28054,3087,90961,2015-04-16 08:14:26,2015-04-16 08:14:26
28054,28055,3087,90962,2015-04-16 08:14:26,2015-04-16 08:14:26
28055,28056,3087,90963,2015-04-16 08:14:26,2015-04-16 08:14:26
28056,28057,3087,90964,2015-04-16 08:14:26,2015-04-16 08:14:26
28057,28058,3087,90965,2015-04-16 08:14:27,2015-04-16 08:14:27
28058,28059,3087,90966,2015-04-16 08:14:27,2015-04-16 08:14:27
28059,28060,3087,90967,2015-04-16 08:14:27,2015-04-16 08:14:27
28060,28061,3087,90968,2015-04-16 08:14:27,2015-04-16 08:14:27
28061,28062,3087,90969,2015-04-16 08:14:27,2015-04-16 08:14:27
28062,28063,3087,90970,2015-04-16 08:14:27,2015-04-16 08:14:27
28063,28064,3087,90971,2015-04-16 08:14:27,2015-04-16 08:14:27
28064,28065,3087,90972,2015-04-16 08:14:27,2015-04-16 08:14:27
28065,28066,3087,90973,2015-04-16 08:14:27,2015-04-16 08:14:27
28066,28067,3087,90974,2015-04-16 08:14:27,2015-04-16 08:14:27
28067,28068,3087,90975,2015-04-16 08:14:27,2015-04-16 08:14:27
28068,28069,3087,90976,2015-04-16 08:14:27,2015-04-16 08:14:27
28069,28070,3087,90977,2015-04-16 08:14:27,2015-04-16 08:14:27
28070,28071,3087,90978,2015-04-16 08:14:27,2015-04-16 08:14:27
28071,28072,3087,90979,2015-04-16 08:14:27,2015-04-16 08:14:27
28072,28073,3087,90980,2015-04-16 08:14:27,2015-04-16 08:14:27
28073,28074,3087,90981,2015-04-16 08:14:27,2015-04-16 08:14:27
28074,28075,3087,90982,2015-04-16 08:14:27,2015-04-16 08:14:27
28075,28076,3087,90983,2015-04-16 08:14:27,2015-04-16 08:14:27
28076,28077,3087,90984,2015-04-16 08:14:27,2015-04-16 08:14:27
28077,28078,3087,90985,2015-04-16 08:14:27,2015-04-16 08:14:27
28078,28079,3087,90986,2015-04-16 08:14:27,2015-04-16 08:14:27
28079,28080,3087,90987,2015-04-16 08:14:27,2015-04-16 08:14:27
28080,28081,3087,90988,2015-04-16 08:14:27,2015-04-16 08:14:27
28081,28082,3087,90989,2015-04-16 08:14:27,2015-04-16 08:14:27
28082,28083,3087,90990,2015-04-16 08:14:27,2015-04-16 08:14:27
28083,28084,3087,90991,2015-04-16 08:14:27,2015-04-16 08:14:27
28084,28085,3087,90992,2015-04-16 08:14:27,2015-04-16 08:14:27
28085,28086,3087,90993,2015-04-16 08:14:27,2015-04-16 08:14:27
28086,28087,3087,90994,2015-04-16 08:14:27,2015-04-16 08:14:27
28087,28088,3087,90995,2015-04-16 08:14:27,2015-04-16 08:14:27
28088,28089,3087,90996,2015-04-16 08:14:27,2015-04-16 08:14:27
28089,28090,3087,90997,2015-04-16 08:14:27,2015-04-16 08:14:27
28090,28091,3087,90998,2015-04-16 08:14:27,2015-04-16 08:14:27
28091,28092,3087,90999,2015-04-16 08:14:27,2015-04-16 08:14:27
28092,28093,3087,91000,2015-04-16 08:14:27,2015-04-16 08:14:27
28093,28094,3087,91001,2015-04-16 08:14:28,2015-04-16 08:14:28
28094,28095,3087,91002,2015-04-16 08:14:28,2015-04-16 08:14:28
28095,28096,3087,91003,2015-04-16 08:14:28,2015-04-16 08:14:28
28096,28097,3087,91004,2015-04-16 08:14:28,2015-04-16 08:14:28
28097,28098,3087,91005,2015-04-16 08:14:28,2015-04-16 08:14:28
28098,28099,3087,91006,2015-04-16 08:14:28,2015-04-16 08:14:28
28099,28100,3087,91007,2015-04-16 08:14:28,2015-04-16 08:14:28
28100,28101,3087,91008,2015-04-16 08:14:28,2015-04-16 08:14:28
28101,28102,3087,91009,2015-04-16 08:14:28,2015-04-16 08:14:28
28102,28103,3087,91010,2015-04-16 08:14:28,2015-04-16 08:14:28
28103,28104,3087,91011,2015-04-16 08:14:28,2015-04-16 08:14:28
28104,28105,3087,91012,2015-04-16 08:14:28,2015-04-16 08:14:28
28105,28106,3087,91013,2015-04-16 08:14:28,2015-04-16 08:14:28
28106,28107,3087,91014,2015-04-16 08:14:28,2015-04-16 08:14:28
28107,28108,3087,91015,2015-04-16 08:14:28,2015-04-16 08:14:28
28108,28109,3087,91016,2015-04-16 08:14:28,2015-04-16 08:14:28
28109,28110,3088,91017,2015-04-16 08:14:28,2015-04-16 08:14:28
28110,28111,3088,91018,2015-04-16 08:14:28,2015-04-16 08:14:28
28111,28112,3088,91019,2015-04-16 08:14:28,2015-04-16 08:14:28
28112,28113,3088,91020,2015-04-16 08:14:28,2015-04-16 08:14:28
28113,28114,3088,91021,2015-04-16 08:14:28,2015-04-16 08:14:28
28114,28115,3088,91022,2015-04-16 08:14:28,2015-04-16 08:14:28
28115,28116,3088,91023,2015-04-16 08:14:28,2015-04-16 08:14:28
28116,28117,3088,91024,2015-04-16 08:14:28,2015-04-16 08:14:28
28117,28118,3088,91025,2015-04-16 08:14:28,2015-04-16 08:14:28
28118,28119,3088,91026,2015-04-16 08:14:28,2015-04-16 08:14:28
28119,28120,3088,91027,2015-04-16 08:14:28,2015-04-16 08:14:28
28120,28121,3088,91028,2015-04-16 08:14:28,2015-04-16 08:14:28
28121,28122,3088,91029,2015-04-16 08:14:28,2015-04-16 08:14:28
28122,28123,3088,91030,2015-04-16 08:14:28,2015-04-16 08:14:28
28123,28124,3088,91031,2015-04-16 08:14:28,2015-04-16 08:14:28
28124,28125,3088,91032,2015-04-16 08:14:28,2015-04-16 08:14:28
28125,28126,3088,91033,2015-04-16 08:14:28,2015-04-16 08:14:28
28126,28127,3088,91034,2015-04-16 08:14:28,2015-04-16 08:14:28
28127,28128,3088,91035,2015-04-16 08:14:28,2015-04-16 08:14:28
28128,28129,3088,91036,2015-04-16 08:14:28,2015-04-16 08:14:28
28129,28130,3088,91037,2015-04-16 08:14:28,2015-04-16 08:14:28
28130,28131,3088,91038,2015-04-16 08:14:29,2015-04-16 08:14:29
28131,28132,3088,91039,2015-04-16 08:14:29,2015-04-16 08:14:29
28132,28133,3088,91040,2015-04-16 08:14:29,2015-04-16 08:14:29
28133,28134,3088,91041,2015-04-16 08:14:29,2015-04-16 08:14:29
28134,28135,3088,91042,2015-04-16 08:14:29,2015-04-16 08:14:29
28135,28136,3089,91043,2015-04-16 08:14:29,2015-04-16 08:14:29
28136,28137,3089,91044,2015-04-16 08:14:29,2015-04-16 08:14:29
28137,28138,3089,91045,2015-04-16 08:14:29,2015-04-16 08:14:29
28138,28139,3089,91046,2015-04-16 08:14:29,2015-04-16 08:14:29
28139,28140,3089,91047,2015-04-16 08:14:29,2015-04-16 08:14:29
28140,28141,3089,91048,2015-04-16 08:14:29,2015-04-16 08:14:29
28141,28142,3089,79709,2015-04-16 08:14:29,2015-04-16 08:14:29
28142,28143,3089,91049,2015-04-16 08:14:29,2015-04-16 08:14:29
28143,28144,3089,91050,2015-04-16 08:14:29,2015-04-16 08:14:29
28144,28145,3089,91051,2015-04-16 08:14:29,2015-04-16 08:14:29
28145,28146,3089,91052,2015-04-16 08:14:29,2015-04-16 08:14:29
28146,28147,3089,91053,2015-04-16 08:14:29,2015-04-16 08:14:29
28147,28148,3089,91054,2015-04-16 08:14:29,2015-04-16 08:14:29
28148,28149,3089,91055,2015-04-16 08:14:29,2015-04-16 08:14:29
28149,28150,3089,91056,2015-04-16 08:14:29,2015-04-16 08:14:29
28150,28151,3090,91057,2015-04-16 08:14:29,2015-04-16 08:14:29
28151,28152,3090,91058,2015-04-16 08:14:29,2015-04-16 08:14:29
28152,28153,3090,91059,2015-04-16 08:14:29,2015-04-16 08:14:29
28153,28154,3090,91060,2015-04-16 08:14:29,2015-04-16 08:14:29
28154,28155,3090,91061,2015-04-16 08:14:29,2015-04-16 08:14:29
28155,28156,3090,91062,2015-04-16 08:14:29,2015-04-16 08:14:29
28156,28157,3090,91063,2015-04-16 08:14:29,2015-04-16 08:14:29
28157,28158,3090,91064,2015-04-16 08:14:29,2015-04-16 08:14:29
28158,28159,3090,91065,2015-04-16 08:14:29,2015-04-16 08:14:29
28159,28160,3090,91066,2015-04-16 08:14:29,2015-04-16 08:14:29
28160,28161,3090,91067,2015-04-16 08:14:29,2015-04-16 08:14:29
28161,28162,3090,91068,2015-04-16 08:14:29,2015-04-16 08:14:29
28162,28163,3090,91069,2015-04-16 08:14:29,2015-04-16 08:14:29
28163,28164,3090,91070,2015-04-16 08:14:29,2015-04-16 08:14:29
28164,28165,3090,91071,2015-04-16 08:14:29,2015-04-16 08:14:29
28165,28166,3090,91072,2015-04-16 08:14:29,2015-04-16 08:14:29
28166,28167,3090,91073,2015-04-16 08:14:30,2015-04-16 08:14:30
28167,28168,3090,91074,2015-04-16 08:14:30,2015-04-16 08:14:30
28168,28169,3090,91075,2015-04-16 08:14:30,2015-04-16 08:14:30
28169,28170,3090,91076,2015-04-16 08:14:30,2015-04-16 08:14:30
28170,28171,3090,91077,2015-04-16 08:14:30,2015-04-16 08:14:30
28171,28172,3090,91078,2015-04-16 08:14:30,2015-04-16 08:14:30
28172,28173,3090,91079,2015-04-16 08:14:30,2015-04-16 08:14:30
28173,28174,3090,91080,2015-04-16 08:14:30,2015-04-16 08:14:30
28174,28175,3091,91081,2015-04-16 08:14:30,2015-04-16 08:14:30
28175,28176,3091,91082,2015-04-16 08:14:30,2015-04-16 08:14:30
28176,28177,3091,91083,2015-04-16 08:14:30,2015-04-16 08:14:30
28177,28178,3091,91084,2015-04-16 08:14:30,2015-04-16 08:14:30
28178,28179,3091,91085,2015-04-16 08:14:30,2015-04-16 08:14:30
28179,28180,3091,91086,2015-04-16 08:14:30,2015-04-16 08:14:30
28180,28181,3091,91087,2015-04-16 08:14:30,2015-04-16 08:14:30
28181,28182,3092,91088,2015-04-16 08:14:30,2015-04-16 08:14:30
28182,28183,3092,91089,2015-04-16 08:14:30,2015-04-16 08:14:30
28183,28184,3092,91090,2015-04-16 08:14:30,2015-04-16 08:14:30
28184,28185,3092,91091,2015-04-16 08:14:30,2015-04-16 08:14:30
28185,28186,3092,91092,2015-04-16 08:14:30,2015-04-16 08:14:30
28186,28187,3094,91093,2015-04-16 08:14:30,2015-04-16 08:14:30
28187,28188,3094,91094,2015-04-16 08:14:30,2015-04-16 08:14:30
28188,28189,3094,91095,2015-04-16 08:14:30,2015-04-16 08:14:30
28189,28190,3094,91096,2015-04-16 08:14:30,2015-04-16 08:14:30
28190,28191,3094,91097,2015-04-16 08:14:30,2015-04-16 08:14:30
28191,28192,3094,91098,2015-04-16 08:14:30,2015-04-16 08:14:30
28192,28193,3100,91099,2015-04-16 08:14:30,2015-04-16 08:14:30
28193,28194,3100,91100,2015-04-16 08:14:30,2015-04-16 08:14:30
28194,28195,3100,91101,2015-04-16 08:14:30,2015-04-16 08:14:30
28195,28196,3100,91102,2015-04-16 08:14:30,2015-04-16 08:14:30
28196,28197,3100,91103,2015-04-16 08:14:30,2015-04-16 08:14:30
28197,28198,3100,91104,2015-04-16 08:14:30,2015-04-16 08:14:30
28198,28199,3100,91105,2015-04-16 08:14:31,2015-04-16 08:14:31
28199,28200,3100,91106,2015-04-16 08:14:31,2015-04-16 08:14:31
28200,28201,3100,91107,2015-04-16 08:14:31,2015-04-16 08:14:31
28201,28202,3100,91108,2015-04-16 08:14:31,2015-04-16 08:14:31
28202,28203,3100,91109,2015-04-16 08:14:31,2015-04-16 08:14:31
28203,28204,3100,91110,2015-04-16 08:14:31,2015-04-16 08:14:31
28204,28205,3100,91111,2015-04-16 08:14:31,2015-04-16 08:14:31
